Id;Nombre;Autor;Comprar;Regalar;Descargar
105445;Como es posible que a mi lado Hex Hector Mix;Luis Miguel;1;0;0
105447;Si te vas ROCAsound mix;Luis Miguel;1;0;0
105162;Entregate;Luis Miguel;5;0;0
105168;Tengo Todo Excepto A Ti;Luis Miguel;4;0;0
105167;Te desean;Luis Miguel;9;0;0
105164;No se tu pero yo;Luis Miguel;11;1;0
105166;Suave como me mata tu mirada;Luis Miguel;1;0;0
105161;El Dia Que Me Quiera;Luis Miguel;7;0;0
105165;O Tu O Ninguna;Luis Miguel;1;0;0
105163;La misma de ayer la incondicional;Luis Miguel;16;3;0
105450;Celebration Haven t I Seen You Somewhere Before;Madonna;2;0;0
105169;Four minutes;Madonna;3;1;0
105452;Celebration;Madonna;1;0;0
105451;Celebration It s A Celebration;Madonna;2;0;0
105453;Revolver feat Lil Wayne;Madonna;1;0;0
105175;Vivir sin aire En vivo;Mamut;5;1;0
105177;Labios compartidos En vivo;Mana;10;0;0
105173;Si no te hubieras ido En vivo 3;Mana;35;1;0
105176;Amante bandido Dueto 2007;Mana;3;0;0
105172;Si no te hubieras ido En vivo 2;Mana;15;0;0
105174;Si no te hubieras ido En vivo 4;Mana;2;1;0
105170;Clavado en un bar En vivo;Mana;12;1;0
105454;Me gustas tu;Manu Chao;15;0;0
105455;Haven t Met You Yet;Michael Buble;1;0;0
105181;Morena mia;Miguel Bose;2;0;0
105185;Si Tu No Vuelves shakira;Miguel Bose;5;0;0
105456;Mentira 2;Mijares;5;1;0
105186;Paramore;Misery Business;101;10;0
105190;Teenager;My Chemical Romance;18;0;0
105189;Desolation Row;My Chemical Romance;8;0;0
105458;All I Wanted;Paramore;1;0;0
105464;The Only Exception;Paramore;2;0;0
105196;That What You Get;Paramore;43;1;0
105462;Looking Up;Paramore;1;0;0
105195;Ignorance;Paramore;89;4;0
105194;I Caught Myself;Paramore;4;0;0
105465;Where The Lines Overlap;Paramore;3;0;0
105193;Decode;Paramore;157;9;0
105192;crushcrushcrush;Paramore;33;2;0
105463;Misguided Ghosts;Paramore;1;0;0
105461;Feeling Sorry;Paramore;1;0;0
105460;Careful;Paramore;1;0;0
105405;Tocando Fondo-;Ricardo Arjona;80;3;0
105198;Nia Buena;Ricardo Arjona;3;0;0
105199;Sin mi sin Ti;Ricardo Arjona;19;0;0
105202;Tan enamorados;Ricardo Montaner;20;1;0
105203;Yo puedo hacer que tus tristezas;Ricardo Montaner;17;0;0
105200;Besa mi vida;Ricardo Montaner;6;1;0
105201;Es asi es asi;Ricardo Montaner;2;0;0
105204;A fuego lento;Rosana;1;0;0
105206;Si tu no estas aqui;Rosana;363;13;0
105210;Stars;Simply Red;3;0;0
105208;For Your Babies;Simply Red;3;0;0
105211;18 And Life;Skid Row;2;0;0
105219;Slo Mo Ringback;Tego Calderon;1;0;0
105215;Extremidades Ringback;Tego Calderon;2;0;0
105223;Summer Hair Forever Young;The academy;1;0;0
105220;About A Girl;The academy;2;0;0
105224;Hello I love you;The Doors;28;2;0
105467;Solo tu feat Raquel del Rosario;Vallin;3;0;0
105466;Fragilidad feat Joy;Vallin;1;0;0
105225;Go jump;Van Halen;82;3;0
105228;Vidas paralelas;Ximena Sarinana;3;0;0
